id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance,wheelchair,animal
26644450,본가서대문족발 별관,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-312-5583,서울 서대문구 충정로2가 192,서울 서대문구 충정로 59,126.964894138686,37.5640007955503,http://place.map.kakao.com/26644450,,unknown,unknown
132505140,김가네 서대문점,음식점 > 분식 > 김가네,FD6,음식점,02-313-3390,서울 서대문구 충정로2가 192,서울 서대문구 충정로 59,126.964930295784,37.5641341537458,http://place.map.kakao.com/132505140,,unknown,unknown
15259692,유메,음식점 > 일식 > 일식집,FD6,음식점,02-755-4300,서울 중구 순화동 1-5,서울 중구 통일로4길 16,126.968950676589,37.5641424874853,http://place.map.kakao.com/15259692,,unknown,unknown
575296293,김명자굴국밥,음식점 > 한식,FD6,음식점,02-3789-5020,서울 중구 순화동 1-5,서울 중구 통일로4길 16,126.968959736368,37.564130776916,http://place.map.kakao.com/575296293,,unknown,unknown
818429282,산해진미,음식점 > 한식,FD6,음식점,02-3789-5020,서울 중구 순화동 1-5,서울 중구 통일로4길 16,126.96895293882304,37.5641460920654,http://place.map.kakao.com/818429282,,unknown,unknown
204384441,난바우동 시청점,"음식점 > 일식 > 돈까스,우동",FD6,음식점,,서울 중구 순화동 217,서울 중구 서소문로9길 28,126.970236587017,37.5638617078159,http://place.map.kakao.com/204384441,,unknown,unknown
1851079784,텐까,음식점 > 일식,FD6,음식점,02-785-0688,서울 중구 순화동 217,서울 중구 서소문로9길 28,126.97055805779875,37.56380502565106,http://place.map.kakao.com/1851079784,,unknown,n
1049448465,백미원마라탕,음식점 > 중식 > 중화요리,FD6,음식점,,서울 중구 정동 34-5,서울 중구 서소문로11길 19,126.972088328644,37.563815308303,http://place.map.kakao.com/1049448465,,unknown,unknown
957861289,미자네닭전문점,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,02-319-2228,서울 중구 서소문동 28,서울 중구 서소문로 129-1,126.975221270707,37.5639565628293,http://place.map.kakao.com/957861289,,unknown,unknown
21329897,원당감자탕 서소문점,음식점 > 한식 > 감자탕 > 원당감자탕,FD6,음식점,02-752-1375,서울 중구 서소문동 31,서울 중구 서소문로 129-1,126.975216738482,37.5639709778191,http://place.map.kakao.com/21329897,,unknown,unknown
9461906,중국성,음식점 > 중식 > 중화요리,FD6,음식점,,서울 중구 서소문동 26,서울 중구 서소문로 129,126.975207730162,37.5638304205003,http://place.map.kakao.com/9461906,,unknown,unknown
15424944,베이글앤파이,"음식점 > 간식 > 제과,베이커리",FD6,음식점,,서울 중구 서소문동 27,서울 중구 서소문로 131,126.975329937797,37.5639313576889,http://place.map.kakao.com/15424944,,unknown,unknown
560884672,영빈루 시청점,음식점 > 중식 > 중화요리,FD6,음식점,02-3789-6889,서울 중구 서소문동 25,서울 중구 서소문로 131,126.975379778856,37.5638124365768,http://place.map.kakao.com/560884672,,unknown,unknown
16038295,영일원,음식점 > 한식,FD6,음식점,02-752-1927,서울 중구 서소문동 23,서울 중구 서소문로 133,126.975547278825,37.5638593231971,http://place.map.kakao.com/16038295,,unknown,unknown
7960230,소공죽집,음식점 > 한식 > 죽,FD6,음식점,,서울 중구 서소문동 14-2,서울 중구 서소문로 139,126.976208199531,37.5641297571291,http://place.map.kakao.com/7960230,,unknown,unknown
550173146,이자카야이층,음식점 > 술집 > 일본식주점,FD6,음식점,02-310-9067,서울 중구 서소문동 14-2,서울 중구 서소문로 139,126.976208194946,37.5641441730689,http://place.map.kakao.com/550173146,,unknown,unknown
8165528,호아빈 서울시청점,음식점 > 아시아음식 > 동남아음식 > 호아빈,FD6,음식점,02-757-0025,서울 중구 서소문동 14-2,서울 중구 서소문로 139,126.97620820526176,37.56411173720429,http://place.map.kakao.com/8165528,,unknown,unknown
13292082,찌개마을,"음식점 > 한식 > 찌개,전골",FD6,음식점,,서울 중구 서소문동 14-2,서울 중구 서소문로 139,126.976221781909,37.5641297598654,http://place.map.kakao.com/13292082,,unknown,unknown
1416981370,삼끼니,음식점 > 분식,FD6,음식점,02-3789-3131,서울 중구 소공동 87-15,서울 중구 소공로 지하 102,126.979286901831,37.5640222178434,http://place.map.kakao.com/1416981370,,unknown,unknown
617004084,천향원,음식점 > 샤브샤브,FD6,음식점,0507-1364-7705,서울 중구 소공동 81,서울 중구 남대문로7길 33,126.980011348218,37.5638205195391,http://place.map.kakao.com/617004084,,unknown,unknown
923305796,길농원냉면,음식점 > 한식 > 냉면,FD6,음식점,02-776-3384,서울 중구 소공동 87-3,서울 중구 소공로 지하 102,126.98023767646,37.5639863409667,http://place.map.kakao.com/923305796,,unknown,unknown
11157029,죽이야기 소공점,음식점 > 한식 > 죽 > 죽이야기,FD6,음식점,02-752-8858,서울 중구 소공동 87-1,,126.97993884924908,37.56404395433307,http://place.map.kakao.com/11157029,,unknown,unknown
16009569,이노일식,음식점 > 일식,FD6,음식점,,서울 중구 소공동 81,서울 중구 남대문로7길 33,126.9800566159,37.5638457550922,http://place.map.kakao.com/16009569,,unknown,unknown
7982327,아리랑,음식점 > 한식,FD6,음식점,02-752-1342,서울 중구 소공동 72-2,서울 중구 남대문로7길 23,126.980586312613,37.5638999031614,http://place.map.kakao.com/7982327,,unknown,unknown
1540026937,더파크다이닝,음식점 > 뷔페,FD6,음식점,02-750-5910,서울 중구 소공동 70,서울 중구 남대문로7길 19,126.98079006802,37.5638206488116,http://place.map.kakao.com/1540026937,,unknown,unknown
26781194,양반수라수,음식점 > 한식 > 한정식,FD6,음식점,,서울 중구 소공동 24,서울 중구 남대문로7길 15,126.980975696756,37.5638062629274,http://place.map.kakao.com/26781194,,unknown,unknown
1047146066,몬스터브레드 롯데백화점 본점,"음식점 > 간식 > 제과,베이커리",FD6,음식점,,서울 중구 소공동 7,서울 중구 남대문로 73,126.981677382853,37.5640802767947,http://place.map.kakao.com/1047146066,,unknown,unknown
275730749,능라도 명동점,음식점 > 한식 > 냉면,FD6,음식점,02-771-3989,서울 중구 명동1가 72,서울 중구 명동길 1-8,126.982558013889,37.563905616891,http://place.map.kakao.com/275730749,,unknown,unknown
111041120,봉튀김 명동점소래포구2호점,음식점 > 분식,FD6,음식점,02-757-7781,서울 중구 명동1가 79,서울 중구 명동길 1-6,126.982478801733,37.5638281194763,http://place.map.kakao.com/111041120,,unknown,unknown
10713534,우드스탁 명동점,음식점 > 술집 > 칵테일바,FD6,음식점,,서울 중구 남대문로2가 12-3,서울 중구 남대문로 76,126.982424446191,37.5639398349438,http://place.map.kakao.com/10713534,,unknown,unknown
2110417992,엔알디,음식점 > 한식,FD6,음식점,,서울 중구 명동1가 72,서울 중구 명동길 1-8,126.982564804638,37.5639074198867,http://place.map.kakao.com/2110417992,,unknown,unknown
7872029,명동돈가스,"음식점 > 일식 > 돈까스,우동",FD6,음식점,02-775-5300,서울 중구 명동1가 59-13,서울 중구 명동3길 8,126.98356874086264,37.56402108941407,http://place.map.kakao.com/7872029,,unknown,unknown
19157171,미성옥,음식점 > 한식 > 설렁탕,FD6,음식점,02-776-8929,서울 중구 명동1가 54-5,서울 중구 명동길 25-11,126.983936564299,37.5641707054203,http://place.map.kakao.com/19157171,,n,n
2105128763,마포마라탕,음식점 > 중식 > 중화요리,FD6,음식점,010-5521-3908,서울 중구 명동1가 54-7,서울 중구 명동길 25-7,126.98379169215232,37.56414005174605,http://place.map.kakao.com/2105128763,,unknown,unknown
1197586589,착한한우 정육식당,"음식점 > 한식 > 육류,고기",FD6,음식점,02-777-1288,서울 중구 명동1가 54-17,서울 중구 명동길 25-4,126.98391624321368,37.563926532650896,http://place.map.kakao.com/1197586589,,unknown,unknown
1348519662,서울복집,"음식점 > 한식 > 해물,생선 > 복어",FD6,음식점,02-3789-9389,서울 중구 명동1가 54-16,서울 중구 명동길 25-6,126.983859630879,37.5640157235619,http://place.map.kakao.com/1348519662,,unknown,unknown
20749759,명동부대찌게,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-752-6800,서울 중구 명동1가 54-7,서울 중구 명동길 25-7,126.983791685515,37.5641706856195,http://place.map.kakao.com/20749759,,unknown,unknown
13303320,메르디앙출장부페 명동점,음식점 > 뷔페,FD6,음식점,,서울 중구 명동1가 55,서울 중구 명동길 35,126.984217274545,37.5641347034273,http://place.map.kakao.com/13303320,,unknown,unknown
7996692,약천,음식점 > 한식 > 죽,FD6,음식점,02-775-5070,서울 중구 명동1가 51,서울 중구 명동7길 6,126.984579480988,37.5640878994834,http://place.map.kakao.com/7996692,,unknown,unknown
10323717,명도매친몰 토탈레스토랑,음식점 > 양식,FD6,음식점,,서울 중구 명동1가 53-1,서울 중구 명동길 43,126.984719848349,37.5640086300574,http://place.map.kakao.com/10323717,,unknown,unknown
19532225,쿠우쿠우 명동점,음식점 > 뷔페 > 해산물뷔페 > 쿠우쿠우,FD6,음식점,02-753-1230,서울 중구 명동1가 7-2,서울 중구 명동길 55,126.98543065378284,37.564032145817016,http://place.map.kakao.com/19532225,,unknown,n
26149196,비스트로74,음식점 > 양식 > 이탈리안,FD6,음식점,02-777-7401,서울 중구 명동2가 1-1,서울 중구 명동길 74,126.986222980404,37.5639115074249,http://place.map.kakao.com/26149196,,unknown,unknown
11831418,레오니다스 명동점,음식점 > 간식 > 초콜릿,FD6,음식점,02-318-1312,서울 중구 명동2가 2-1,서울 중구 명동길 62,126.985815521166,37.5638537954085,http://place.map.kakao.com/11831418,,unknown,unknown
364515694,광장동가온,음식점 > 한식,FD6,음식점,02-3789-1729,서울 중구 명동2가 1-1,서울 중구 명동길 74,126.986222977749,37.5639259233661,http://place.map.kakao.com/364515694,,unknown,unknown
1207288068,세븐티포 비스트로,음식점 > 양식,FD6,음식점,02-777-7401,서울 중구 명동2가 1-18,서울 중구 명동길 66,126.986198079449,37.5639115045166,http://place.map.kakao.com/1207288068,,unknown,unknown
25160173,콘지하우스 명동1호점,음식점 > 한식 > 죽,FD6,음식점,,서울 중구 명동2가 2-1,서울 중구 명동길 62,126.985815521166,37.5638537954085,http://place.map.kakao.com/25160173,,unknown,unknown
26934440,르빵 명동성당점,"음식점 > 간식 > 제과,베이커리",FD6,음식점,02-3789-7545,서울 중구 명동2가 1-18,서울 중구 명동길 66,126.986327099649,37.56397729226162,http://place.map.kakao.com/26934440,,unknown,unknown
27233720,비플로르,"음식점 > 간식 > 제과,베이커리",FD6,음식점,,서울 중구 명동2가 1-18,서울 중구 명동길 66,126.986236564732,37.5639006970532,http://place.map.kakao.com/27233720,,unknown,unknown
1286938968,행2pm8pm 와인바,음식점 > 술집 > 와인바,FD6,음식점,010-5364-6915,서울 중구 저동2가 46-29,서울 중구 수표로12길 10,126.99073004279924,37.56399664098947,http://place.map.kakao.com/1286938968,,unknown,unknown
8503088,정라진,"음식점 > 한식 > 해물,생선",FD6,음식점,02-2277-6646,서울 중구 저동2가 47-3,서울 중구 수표로12길 8,126.990591955753,37.5639948280739,http://place.map.kakao.com/8503088,,unknown,unknown
893762761,시옷시옷음식작업소,음식점 > 양식,FD6,음식점,070-8800-9814,서울 중구 저동2가 47-15,서울 중구 수표로 30,126.990388240811,37.5638362363078,http://place.map.kakao.com/893762761,,unknown,unknown
1593355113,을지로움,음식점 > 술집 > 와인바,FD6,음식점,02-6407-1125,서울 중구 저동2가 47-14,서울 중구 수표로 30-2,126.99031126869843,37.56387947784135,http://place.map.kakao.com/1593355113,,unknown,unknown
814504402,을지로회관,음식점 > 한식,FD6,음식점,,서울 중구 저동2가 47-10,서울 중구 수표로 30-1,126.990465199514,37.5638975103002,http://place.map.kakao.com/814504402,,n,n
2029456983,진작,음식점 > 퓨전요리 > 퓨전일식,FD6,음식점,02-2285-4484,서울 중구 저동2가 46-27,서울 중구 수표로12길 12,126.9908319082513,37.56401466887035,http://place.map.kakao.com/2029456983,,unknown,unknown
10404592,미스터순두부 을지로점,음식점 > 한식 > 두부전문점,FD6,음식점,02-2264-9292,서울 중구 저동2가 46-2,서울 중구 퇴계로27길 61,126.99105036775848,37.56393179396938,http://place.map.kakao.com/10404592,,unknown,unknown
24339256,토속골사철탕,"음식점 > 한식 > 사철탕,영양탕",FD6,음식점,02-543-4335,서울 중구 저동2가 46-20,서울 중구 수표로10길 5-16,126.99075268896662,37.56392456305822,http://place.map.kakao.com/24339256,,unknown,unknown
26794590,독대쭈꾸미,"음식점 > 한식 > 해물,생선",FD6,음식점,02-2279-6858,서울 중구 저동2가 46-1,서울 중구 수표로12길 18,126.99108771082952,37.56400207450866,http://place.map.kakao.com/26794590,,unknown,unknown
100140788,안주림,음식점 > 일식,FD6,음식점,,서울 중구 저동2가 46-27,서울 중구 수표로12길 12,126.990836435042,37.5640200751998,http://place.map.kakao.com/100140788,,unknown,unknown
26794633,개성집,"음식점 > 한식 > 해물,생선",FD6,음식점,02-2273-5692,서울 중구 저동2가 46-27,서울 중구 수표로12길 12,126.99083756712574,37.56401827329497,http://place.map.kakao.com/26794633,,unknown,unknown
14608533,충무로갈비살,"음식점 > 한식 > 육류,고기 > 갈비",FD6,음식점,02-2264-7111,서울 중구 초동 156-6,서울 중구 수표로12길 20,126.991284656667,37.56398767327,http://place.map.kakao.com/14608533,,unknown,unknown
31563671,모범떡볶이1976 서대문점,음식점 > 분식,FD6,음식점,02-313-1976,서울 서대문구 충정로2가 99-11,서울 서대문구 충정로9길 12,126.964744489931,37.5645161208145,http://place.map.kakao.com/31563671,,unknown,unknown
988233155,BHC치킨 서대문점,음식점 > 치킨 > BHC치킨,FD6,음식점,02-393-4043,서울 서대문구 충정로2가 99-21,서울 서대문구 충정로9길 8,126.964921083706,37.5644693216129,http://place.map.kakao.com/988233155,,unknown,unknown
8030751,원당감자탕 서대문점,음식점 > 한식 > 감자탕 > 원당감자탕,FD6,음식점,02-393-7586,서울 서대문구 충정로2가 99-12,서울 서대문구 충정로9길 14,126.964622249616,37.5645124802633,http://place.map.kakao.com/8030751,,unknown,unknown
17066494,선진국낙지마당,"음식점 > 한식 > 해물,생선",FD6,음식점,02-365-3570,서울 서대문구 충정로2가 99-11,서울 서대문구 충정로9길 12,126.964749030999,37.5644872902915,http://place.map.kakao.com/17066494,,unknown,unknown
13024811,파리바게뜨 서대문행복점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",FD6,음식점,02-313-0482,서울 서대문구 충정로2가 99-22,서울 서대문구 충정로9길 6,126.96505238734268,37.56445494461342,http://place.map.kakao.com/13024811,,unknown,unknown
1877751647,기억비 김밥,음식점 > 분식,FD6,음식점,02-364-1118,서울 서대문구 충정로2가 113-1,서울 서대문구 충정로9길 4,126.965205169628,37.564498237558,http://place.map.kakao.com/1877751647,,unknown,unknown
470191056,서대문호프,"음식점 > 술집 > 호프,요리주점",FD6,음식점,010-9244-5568,서울 서대문구 충정로2가 113-1,서울 서대문구 충정로9길 4,126.965206301499,37.5644982378916,http://place.map.kakao.com/470191056,,unknown,unknown
15414183,빵파네,"음식점 > 간식 > 제과,베이커리",FD6,음식점,02-364-1118,서울 서대문구 충정로2가 113-1,서울 서대문구 충정로9길 4,126.965206301499,37.5644982378916,http://place.map.kakao.com/15414183,,unknown,unknown
877921747,별난만두,음식점 > 분식,FD6,음식점,,서울 서대문구 충정로2가 115-3,서울 서대문구 충정로9길 4,126.965219882266,37.564501845878,http://place.map.kakao.com/877921747,,unknown,unknown
1170788376,남길,음식점 > 한식,FD6,음식점,,서울 서대문구 충정로2가 138,서울 서대문구 충정로 66,126.965817586382,37.5643344351438,http://place.map.kakao.com/1170788376,,unknown,unknown
9923165,사조미가,음식점 > 한식 > 한정식,FD6,음식점,02-362-1806,서울 서대문구 충정로2가 157,서울 서대문구 통일로 107-39,126.9660937988812,37.56425342512914,http://place.map.kakao.com/9923165,,unknown,unknown
7916702,사조회참치 서대문점,"음식점 > 한식 > 해물,생선 > 회 > 사조회참치",FD6,음식점,02-364-9838,서울 서대문구 충정로2가 157,서울 서대문구 통일로 107-39,126.966007737719,37.5643398960221,http://place.map.kakao.com/7916702,,unknown,unknown
14711635,텍사스,"음식점 > 술집 > 호프,요리주점",FD6,음식점,,서울 서대문구 충정로2가 157-9,서울 서대문구 충정로 66,126.965871910283,37.564347064807,http://place.map.kakao.com/14711635,,unknown,unknown
16931167,구들장구이,음식점 > 한식 > 쌈밥,FD6,음식점,,서울 서대문구 충정로2가 157,서울 서대문구 통일로 107-39,126.966111931602,37.5642029745446,http://place.map.kakao.com/16931167,,unknown,unknown
2126219174,아바이왕순대,음식점 > 한식 > 순대,FD6,음식점,02-725-2788,서울 서대문구 미근동 27,서울 서대문구 충정로6안길 52,126.966727639368,37.5642644174138,http://place.map.kakao.com/2126219174,,unknown,unknown
15932642,일품식당,음식점 > 한식,FD6,음식점,,서울 서대문구 미근동 27,서울 서대문구 충정로6안길 50,126.96672313755,37.5642067523843,http://place.map.kakao.com/15932642,,unknown,unknown
25971686,굿앤닭,음식점 > 치킨,FD6,음식점,070-5001-1737,서울 서대문구 미근동 20,서울 서대문구 통일로 107-39,126.966311068579,37.5643616068763,http://place.map.kakao.com/25971686,,unknown,unknown
27487568,서대문족발 본점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-312-5580,서울 서대문구 미근동 31-14,서울 서대문구 충정로6안길 54,126.96684077332988,37.56438338074761,http://place.map.kakao.com/27487568,,unknown,unknown
861738054,28총각,음식점 > 술집 > 일본식주점,FD6,음식점,02-313-6358,서울 서대문구 미근동 31-7,서울 서대문구 통일로 107-21,126.96700950796584,37.56418791183076,http://place.map.kakao.com/861738054,,unknown,unknown
7928206,삼오쭈꾸미,"음식점 > 한식 > 해물,생선",FD6,음식점,02-362-2120,서울 서대문구 미근동 31-6,서울 서대문구 통일로 107-19,126.96710795135634,37.56425371202518,http://place.map.kakao.com/7928206,,unknown,unknown
8878868,남원추어탕,"음식점 > 한식 > 해물,생선 > 추어",FD6,음식점,02-363-7775,서울 서대문구 미근동 31-12,서울 서대문구 통일로 107-25,126.966976605513,37.5643653988946,http://place.map.kakao.com/8878868,,unknown,unknown
8575582,풍요람,"음식점 > 한식 > 육류,고기",FD6,음식점,,서울 서대문구 미근동 31-3,서울 서대문구 통일로 107-17,126.967130564937,37.5643077780984,http://place.map.kakao.com/8575582,,unknown,unknown
641743572,바른고기 서대문점,"음식점 > 한식 > 육류,고기",FD6,음식점,02-365-3292,서울 서대문구 미근동 31-13,서울 서대문구 통일로 107-29,126.96699581468,37.5644392859574,http://place.map.kakao.com/641743572,,unknown,unknown
27436447,블리스비어312,"음식점 > 술집 > 호프,요리주점",FD6,음식점,02-362-5992,서울 서대문구 미근동 31-2,서울 서대문구 통일로 107-15,126.967157669633,37.56444473707,http://place.map.kakao.com/27436447,,unknown,unknown
9530706,평양옥,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,02-363-7058,서울 서대문구 미근동 31-11,서울 서대문구 통일로 107-23,126.96696080073907,37.56427169086284,http://place.map.kakao.com/9530706,,n,n
416467376,하누골 서대문점,"음식점 > 한식 > 육류,고기",FD6,음식점,02-392-9262,서울 서대문구 미근동 31-13,서울 서대문구 통일로 107-29,126.966994683605,37.5644374836488,http://place.map.kakao.com/416467376,,unknown,unknown
1273333003,부산어묵,음식점 > 한식,FD6,음식점,,서울 서대문구 미근동 31-2,서울 서대문구 통일로 107-15,126.967157669633,37.56444473707,http://place.map.kakao.com/1273333003,,unknown,unknown
1169841218,동천홍 서대문점,음식점 > 중식 > 중화요리,FD6,음식점,02-364-8889,서울 서대문구 미근동 179,서울 서대문구 통일로 107-13,126.967288969647,37.5644375655518,http://place.map.kakao.com/1169841218,,unknown,unknown
1720829991,장호왕곱창 본점,"음식점 > 한식 > 육류,고기 > 곱창,막창",FD6,음식점,02-392-5070,서울 서대문구 미근동 179,서울 서대문구 통일로 107-13,126.967284442169,37.5644375642973,http://place.map.kakao.com/1720829991,,unknown,unknown
2117753223,맘스터치 서대문역점,음식점 > 패스트푸드 > 맘스터치,FD6,음식점,02-365-0666,서울 서대문구 미근동 196,서울 서대문구 통일로 105,126.967598023845,37.5643133132939,http://place.map.kakao.com/2117753223,,unknown,unknown
1142088657,블랙보틀,음식점 > 술집 > 와인바,FD6,음식점,02-364-1901,서울 서대문구 미근동 196,서울 서대문구 통일로 105,126.967592363726,37.5643151137328,http://place.map.kakao.com/1142088657,,unknown,unknown
21327195,실비순창찹쌀순대,음식점 > 한식 > 순대,FD6,음식점,02-362-4508,서울 서대문구 미근동 193,서울 서대문구 통일로 107,126.967429299485,37.5644880601376,http://place.map.kakao.com/21327195,,unknown,unknown
24857492,원조남산골뱅이,"음식점 > 한식 > 해물,생선",FD6,음식점,,서울 서대문구 미근동 194,서울 서대문구 통일로 107,126.967501750134,37.5644628522085,http://place.map.kakao.com/24857492,,unknown,unknown
21235509,수,음식점 > 술집 > 일본식주점,FD6,음식점,02-362-1888,서울 서대문구 미근동 193,서울 서대문구 통일로 107,126.967524393788,37.5644484424996,http://place.map.kakao.com/21235509,,unknown,unknown
239274734,메리라운지,음식점 > 양식,FD6,음식점,010-7913-1794,서울 서대문구 미근동 179,서울 서대문구 통일로 107-13,126.967286705908,37.5644375649246,http://place.map.kakao.com/239274734,,unknown,unknown
11746571,평창우선생,"음식점 > 한식 > 육류,고기",FD6,음식점,02-739-8819,서울 중구 의주로1가 32-2,서울 중구 통일로 102,126.968497851697,37.5643297747521,http://place.map.kakao.com/11746571,,unknown,unknown
1604901105,뚜레쥬르 카페서대문역점,"음식점 > 간식 > 제과,베이커리 > 뚜레쥬르",FD6,음식점,02-722-8889,서울 중구 의주로1가 32-2,서울 중구 통일로 102,126.96846162737,37.564340577036,http://place.map.kakao.com/1604901105,,unknown,unknown
1490726541,서대문식당,음식점 > 한식,FD6,음식점,02-319-9786,서울 중구 순화동 1-4,서울 중구 통일로4길 22,126.968887164751,37.5644488094928,http://place.map.kakao.com/1490726541,,unknown,unknown
21300253,서울특별시청 서소문청사 구내식당,음식점 > 구내식당,FD6,음식점,02-6361-3933,서울 중구 서소문동 37,서울 중구 덕수궁길 15,126.975637621124,37.564493643261,http://place.map.kakao.com/21300253,,unknown,unknown
10679979,유림면,음식점 > 한식 > 국수,FD6,음식점,02-755-0659,서울 중구 서소문동 16,서울 중구 서소문로 139-1,126.9760949785008,37.5642378538134,http://place.map.kakao.com/10679979,,unknown,unknown
842711684,대륙손짜장,음식점 > 중식 > 중화요리,FD6,음식점,02-318-2121,서울 중구 태평로2가 361-1,서울 중구 세종대로 91,126.97655442310224,37.564535274711474,http://place.map.kakao.com/842711684,,unknown,unknown
17379902,빈스앤베리즈 시청역점,음식점 > 패스트푸드 > 샌드위치 > 빈스앤베리즈,FD6,음식점,02-772-9202,서울 중구 서소문동 12-1,서울 중구 서소문로 141,126.976357545323,37.5643207983423,http://place.map.kakao.com/17379902,,unknown,unknown
9267356,오리마당,"음식점 > 한식 > 육류,고기 > 오리",FD6,음식점,02-6321-5252,서울 중구 태평로2가 43,서울 중구 세종대로 92,126.977620731263,37.5642489648395,http://place.map.kakao.com/9267356,,unknown,unknown
8264241,동경돈까스,"음식점 > 일식 > 돈까스,우동",FD6,음식점,,서울 중구 태평로2가 43,서울 중구 세종대로 92,126.977570933453,37.5642345394491,http://place.map.kakao.com/8264241,,unknown,unknown
13082374,빈스앤베리즈 태평로점,음식점 > 패스트푸드 > 샌드위치 > 빈스앤베리즈,FD6,음식점,02-772-9211,서울 중구 태평로2가 43,서울 중구 세종대로 92,126.977584509371,37.5642561659382,http://place.map.kakao.com/13082374,,unknown,unknown
8081243,지노,음식점 > 퓨전요리,FD6,음식점,,서울 중구 태평로2가 43,서울 중구 세종대로 92,126.97758903252,37.5642705827373,http://place.map.kakao.com/8081243,,unknown,unknown
21406412,어머니칼국수,음식점 > 한식 > 국수,FD6,음식점,02-2616-5944,서울 중구 태평로2가 43,서울 중구 세종대로 92,126.977570933453,37.5642345394491,http://place.map.kakao.com/21406412,,unknown,unknown
11842690,빈스앤베리즈 소공점,음식점 > 패스트푸드 > 샌드위치 > 빈스앤베리즈,FD6,음식점,02-756-1116,서울 중구 소공동 110,서울 중구 소공로 109,126.978535301226,37.564173450969,http://place.map.kakao.com/11842690,,unknown,unknown
21306149,웨스틴조선서울 아리아,음식점 > 뷔페,FD6,음식점,02-317-0357,서울 중구 소공동 87-1,서울 중구 소공로 106,126.9800904144209,37.56443681437021,http://place.map.kakao.com/21306149,,unknown,unknown
21306205,스시조,"음식점 > 일식 > 초밥,롤",FD6,음식점,02-317-0373,서울 중구 소공동 87-1,서울 중구 소공로 106,126.98004286172092,37.564489965120416,http://place.map.kakao.com/21306205,,unknown,unknown
21306045,서울 웨스틴조선호텔 홍연,음식점 > 중식 > 중화요리,FD6,음식점,02-317-0494,서울 중구 소공동 87-1,서울 중구 소공로 106,126.980097204679,37.5644404195001,http://place.map.kakao.com/21306045,,unknown,unknown
8225675,서울 웨스틴조선호텔 나인스게이트그릴,음식점 > 양식,FD6,음식점,02-317-0366,서울 중구 소공동 87-1,서울 중구 소공로 106,126.98016963334432,37.56448187751539,http://place.map.kakao.com/8225675,,unknown,unknown
1423300935,조선델리,"음식점 > 간식 > 제과,베이커리",FD6,음식점,02-317-0022,서울 중구 소공동 87-1,서울 중구 소공로 106,126.980092667611,37.5644764585853,http://place.map.kakao.com/1423300935,,unknown,unknown
1999647180,루브리카,음식점 > 양식 > 이탈리안,FD6,음식점,02-317-0033,서울 중구 소공동 87-1,서울 중구 소공로 106,126.980097204679,37.5644404195001,http://place.map.kakao.com/1999647180,,unknown,unknown
1822380380,웨스틴조선서울 라운지앤바,음식점 > 술집 > 칵테일바,FD6,음식점,02-317-0365,서울 중구 소공동 87-1,서울 중구 소공로 106,126.98018321530915,37.5644836817884,http://place.map.kakao.com/1822380380,,unknown,unknown
462844025,서울웨스틴조선호텔 더메나쥬리,"음식점 > 간식 > 제과,베이커리",FD6,음식점,02-317-0022,서울 중구 소공동 87-1,서울 중구 소공로 106,126.980183215309,37.5644836817884,http://place.map.kakao.com/462844025,,unknown,unknown
21330014,신세계조선호텔GBR,음식점 > 뷔페,FD6,음식점,,서울 중구 소공동 87-1,서울 중구 소공로 106,126.980097205638,37.5644368155153,http://place.map.kakao.com/21330014,,unknown,unknown
26964204,딘앤델루카,"음식점 > 간식 > 제과,베이커리",FD6,음식점,,서울 중구 소공동 87-1,서울 중구 소공로 106,126.980056449689,37.5644692445028,http://place.map.kakao.com/26964204,,unknown,unknown
8564922,타니넥스트도어,음식점 > 퓨전요리 > 퓨전일식,FD6,음식점,02-2118-6100,서울 중구 소공동 7,서울 중구 남대문로 73,126.981672828027,37.5641919996294,http://place.map.kakao.com/8564922,,unknown,unknown
1942281342,크리스탈제이드 소공점,음식점 > 중식 > 중화요리,FD6,음식점,02-3789-8088,서울 중구 소공동 21-1,서울 중구 남대문로7길 16,126.981278908966,37.5643108693332,http://place.map.kakao.com/1942281342,,unknown,unknown
17890256,미우 롯데소공점,음식점 > 한식,FD6,음식점,,서울 중구 소공동 1,서울 중구 남대문로 81,126.981645640258,37.5642856990199,http://place.map.kakao.com/17890256,,unknown,unknown
26437259,윤가명가,음식점 > 한식 > 한정식,FD6,음식점,02-2118-6227,서울 중구 소공동 7,서울 중구 남대문로 73,126.98170564574583,37.564218133611774,http://place.map.kakao.com/26437259,,unknown,unknown
13566530,라따블 명동점,음식점 > 양식,FD6,음식점,02-6361-8120,서울 중구 명동1가 59-5,서울 중구 남대문로 78,126.98297673088,37.5642210267182,http://place.map.kakao.com/13566530,,unknown,unknown
631732137,신룽푸마라탕,음식점 > 중식 > 중화요리,FD6,음식점,02-319-3808,서울 중구 을지로2가 199-58,서울 중구 명동7가길 20,126.98329811331,37.5645238073669,http://place.map.kakao.com/631732137,,unknown,unknown
